175
143 154 +3.000
144 155 +3.000
145 156 +3.000
146 157 +3.000
47 158 +3.000
52 159 +3.000
56 160 +3.000
61 161 +3.000
67 162 +3.000
113 163 +3.000
118 164 +3.000
122 165 +3.000
127 166 +3.000
133 167 +3.000
41 168 +3.000
74 169 +3.000
107 170 +3.000
8 171 +3.000
134 172 +3.000
140 173 +3.000
141 174 +3.000
147 175 +3.000
